ORIG_FID;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
3732;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
3733;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
3734;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
3735;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
3737;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
3738;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
3739;2009;0.000033263317814;458.000000000000000;0.003255084369220;44819.000000000000000;0.000049168703406;677.000000000000000;0.000065655107650;904.000000000000000;0.000144964153617;1996.000000000000000;0.000110393543837;1520.000000000000000;0.000001888310618;26.000000000000000
3740;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
3741;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5938;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5942;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5981;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5982;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5983;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5984;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5985;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5986;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5987;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5988;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5989;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5990;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5991;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5992;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5993;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5994;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5995;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5996;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5997;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
5998;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
5999;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6000;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6001;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6002;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6003;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6004;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6005;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6006;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6007;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6008;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6009;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6010;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6011;2009;0;0;0.003660272251500;50398.000000000000000;0;0;0;0;0;0;0;0;0;0
6012;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6013;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6014;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6015;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6016;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6017;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6018;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6235;2009;0;0;0.001041185423970;14336.000000000000000;0;0;0;0;0;0;0;0;0;0
6239;2009;0;0;0.001252676213220;17248.000000000000000;0;0;0;0;0;0;0;0;0;0
6767;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6768;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6769;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6770;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6771;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6772;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6773;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6774;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6775;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6776;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6777;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6778;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6779;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6780;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6781;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6782;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6783;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6784;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6785;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6786;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6787;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6788;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6789;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6790;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6791;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6792;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6793;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6794;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6795;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6796;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6797;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6801;2009;0;0;0.001592136360520;21922.000000000000000;0;0;0;0;0;0;0;0;0;0
6802;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6803;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6804;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6805;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6806;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6807;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6808;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6809;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6810;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6811;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6812;2009;0;0;0.002614583932970;36000.000000000000000;0;0;0;0;0;0;0;0;0;0
6813;2009;0;0;0.003464323711190;47700.000000000000000;0;0;0;0;0;0;0;0;0;0
6814;2009;0;0;0.003693099805320;50850.000000000000000;0;0;0;0;0;0;0;0;0;0
6925;2009;0;0;0.003091019227420;42560.000000000000000;0;0;0;0;0;0;0;0;0;0
6926;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6927;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
6928;2009;0;0;0.002651769126690;36512.000000000000000;0;0;0;0;0;0;0;0;0;0
6929;2009;0;0;0.000309101922742;4256.000000000000000;0;0;0;0;0;0;0;0;0;0
6932;2009;0;0;0.001526481252870;21018.000000000000000;0;0;0;0;0;0;0;0;0;0
6937;2009;0;0;0.003233514051770;44522.000000000000000;0;0;0;0;0;0;0;0;0;0
6938;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
6944;2009;0;0;0.003430479374720;47234.000000000000000;0;0;0;0;0;0;0;0;0;0
6946;2009;0;0;0.001323633116070;18225.000000000000000;0;0;0;0;0;0;0;0;0;0
6947;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7152;2009;0;0;0.003514000805910;48384.000000000000000;0;0;0;0;0;0;0;0;0;0
7153;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7154;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7155;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7156;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7157;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7158;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7159;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7160;2009;0;0;0.003481463761420;47936.000000000000000;0;0;0;0;0;0;0;0;0;0
7161;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7162;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7163;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7164;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7172;2009;0;0;0.000439250100739;6048.000000000000000;0;0;0;0;0;0;0;0;0;0
7175;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7176;2009;0;0;0.003318778538920;45696.000000000000000;0;0;0;0;0;0;0;0;0;0
7177;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7178;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7186;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7187;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7188;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7189;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7190;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7191;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7192;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7230;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7231;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7232;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7233;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7234;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7235;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7236;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7237;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7238;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7239;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7240;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7241;2009;0.000132908016593;1830.000000000000000;0.002729189862030;37578.000000000000000;0.000204228056098;2812.000000000000000;0.000158037073282;2176.000000000000000;0.000308520904091;4248.000000000000000;0.000097901642824;1348.000000000000000;0.000029631951240;408.000000000000000
7242;2009;0.000125064264794;1722.000000000000000;0.003202865317890;44100.000000000000000;0.000100879363414;1389.000000000000000;0.000045246827507;623.000000000000000;0.000137701420470;1896.000000000000000;0.000046554119473;641.000000000000000;0.000002106192613;29.000000000000000
7243;2009;0.000233061106692;3209.000000000000000;0.002845684101710;39182.000000000000000;0.000165081924435;2273.000000000000000;0.000095577568216;1316.000000000000000;0.000234077889332;3223.000000000000000;0.000098700543470;1359.000000000000000;0.000004502894551;62.000000000000000
7244;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7245;2009;0.000131818606621;1815.000000000000000;0.003232715151130;44511.000000000000000;0.000091292555660;1257.000000000000000;0.000039218758995;540.000000000000000;0.000119326705608;1643.000000000000000;0.000044157417535;608.000000000000000;0.000001888310618;26.000000000000000
7246;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7247;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7248;2009;0.000050475995373;695.000000000000000;0.003521626675720;48489.000000000000000;0.000029777205903;410.000000000000000;0.000011910882361;164.000000000000000;0.000029486696577;406.000000000000000;0.000016486404244;227.000000000000000;0.000000653645983;9.000000000000000
7249;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7250;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7251;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7252;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7253;2009;0.000086281269788;1188.000000000000000;0.003211435343000;44218.000000000000000;0.000072118940151;993.000000000000000;0.000021642944778;298.000000000000000;0.000213524354526;2940.000000000000000;0.000070739020853;974.000000000000000;0.000000944155309;13.000000000000000
7254;2009;0.000180478918707;2485.000000000000000;0.002322476805790;31978.000000000000000;0.000234586280653;3230.000000000000000;0.000121432898220;1672.000000000000000;0.000631058883155;8689.000000000000000;0.000174959241515;2409.000000000000000;0.000011693000367;161.000000000000000
7255;2009;0.000177501198116;2444.000000000000000;0.002342376694620;32252.000000000000000;0.000228340330146;3144.000000000000000;0.000118527804961;1632.000000000000000;0.000635852287033;8755.000000000000000;0.000161450557861;2223.000000000000000;0.000012637155676;174.000000000000000
7256;2009;0.000068269691583;940.000000000000000;0.002841616971150;39126.000000000000000;0.000105382257965;1451.000000000000000;0.000118745686956;1635.000000000000000;0.000416953509978;5741.000000000000000;0.000095141804228;1310.000000000000000;0.000014307584300;197.000000000000000
7257;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7258;2009;0.000127243084738;1752.000000000000000;0.002788018000530;38388.000000000000000;0.000142712706341;1965.000000000000000;0.000080180573944;1104.000000000000000;0.000404171099639;5565.000000000000000;0.000110611425831;1523.000000000000000;0.000007480615142;103.000000000000000
7259;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7260;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7261;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7262;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7263;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7264;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7265;2009;0.000231318050737;3185.000000000000000;0.001882573059070;25921.000000000000000;0.000360522073424;4964.000000000000000;0.000164500905783;2265.000000000000000;0.000815895441750;11234.000000000000000;0.000189629962472;2611.000000000000000;0.000015978012924;220.000000000000000
7266;2009;0.000059627039138;821.000000000000000;0.003291470662290;45320.000000000000000;0.000094560785576;1302.000000000000000;0.000051347523350;707.000000000000000;0.000143584234319;1977.000000000000000;0.000032609671831;449.000000000000000;0.000003486111911;48.000000000000000
7267;2009;0.000033118063151;456.000000000000000;0.003333449259880;45898.000000000000000;0.000060861703773;838.000000000000000;0.000029414069246;405.000000000000000;0.000169294309660;2331.000000000000000;0.000031956025847;440.000000000000000;0.000002324074607;32.000000000000000
7340;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7341;2009;0;0;0.001447898480210;19936.000000000000000;0;0;0;0;0;0;0;0;0;0
7342;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7343;2009;0;0;0.002895796960430;39872.000000000000000;0;0;0;0;0;0;0;0;0;0
7346;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7347;2009;0;0;0.002033565281200;28000.000000000000000;0;0;0;0;0;0;0;0;0;0
7348;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7349;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7350;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7351;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7352;2009;0;0;0.003025945138430;41664.000000000000000;0;0;0;0;0;0;0;0;0;0
7353;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7354;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7355;2009;0;0;0.002418490138000;33300.000000000000000;0;0;0;0;0;0;0;0;0;0
7356;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7357;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7358;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7359;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7360;2009;0;0;0.002499324357930;34413.000000000000000;0;0;0;0;0;0;0;0;0;0
7362;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7363;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7364;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7365;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7366;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7367;2009;0;0;0.003652428499700;50290.000000000000000;0;0;0;0;0;0;0;0;0;0
7368;2009;0;0;0.003500346867600;48196.000000000000000;0;0;0;0;0;0;0;0;0;0
7369;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7370;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7371;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7372;2009;0;0;0.003668551767290;50512.000000000000000;0;0;0;0;0;0;0;0;0;0
7373;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7374;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7375;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7376;2009;0;0;0.003676758655740;50625.000000000000000;0;0;0;0;0;0;0;0;0;0
7377;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7378;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7383;2009;0.000045755218827;630.000000000000000;0.003582778888820;49331.000000000000000;0.000011402491041;157.000000000000000;0.000001234664635;17.000000000000000;0.000010458335732;144.000000000000000;0.000008642652445;119.000000000000000;0.000000145254663;2.000000000000000
7384;2009;0;0;0.003233514051770;44522.000000000000000;0;0;0;0;0;0;0;0;0;0
7395;2009;0;0;0.002987307398080;41132.000000000000000;0;0;0;0;0;0;0;0;0;0
7406;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7407;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7408;2009;0;0;0.003676758655740;50625.000000000000000;0;0;0;0;0;0;0;0;0;0
7409;2009;0;0;0.003676758655740;50625.000000000000000;0;0;0;0;0;0;0;0;0;0
7410;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7411;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7412;2009;0;0;0.003676758655740;50625.000000000000000;0;0;0;0;0;0;0;0;0;0
7413;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7455;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7456;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7457;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7458;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7459;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7460;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7461;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7462;2009;0;0;0.003269972972170;45024.000000000000000;0;0;0;0;0;0;0;0;0;0
7463;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7464;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7465;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7466;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7467;2009;0;0;0.003253704449920;44800.000000000000000;0;0;0;0;0;0;0;0;0;0
7468;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7469;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7470;2009;0;0;0.003025945138430;41664.000000000000000;0;0;0;0;0;0;0;0;0;0
7471;2009;0;0;0.003660417506160;50400.000000000000000;0;0;0;0;0;0;0;0;0;0
7472;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7473;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
7474;2009;0;0;0.003676686028410;50624.000000000000000;0;0;0;0;0;0;0;0;0;0
